User ID,Mobile No.,User DOB,User Job,Duration,Intl_Plan,Voicemail_Plan,Voicemail_Messages,Day_Minutes,Day_Calls,Day_Charge,Eve_Minutes,Eve_Calls,Eve_Charge,Night_Minutes,Night_Calls,Night_Charge,Intl_Minutes,Intl_Calls,Intl_Charge,Service_Calls,Attrition
3888,7404827059,1954-01-02,Armed forces logistics/support/administrative officer,118,no,no,0.0,161.6,,357.11,223.9,113,247.39000000000001,240.6,137,140.79,6.8,2,23.92,0,No
3889,8643939291,1983-04-13,Investment analyst,137,no,yes,20.0,268.5,91,593.4499999999999,128.8,121,142.35,146.4,98,85.67,12.7,6,44.59,1,No
3890,6574826531,1982-07-28,Technical brewer,67,no,no,0.0,178.0,77,393.38,233.6,88,258.18,175.6,88,102.7,6.3,4,22.099999999999998,2,No
3891,8335474814,1957-06-21,Building services engineer,164,no,no,0.0,215.6,90,476.45,171.6,99,189.67,110.4,105,64.61,11.3,6,39.65,1,No
3892,9257344240,1990-10-08,"Teacher, early years/pre",180,no,no,0.0,253.9,,561.0799999999999,184.2,138,203.58,174.3,83,101.92,0.4,7,1.43,1,No
3893,6919808304,1984-06-20,Cytogeneticist,80,no,yes,,182.8,142,404.03999999999996,229.3,111,253.36999999999998,,85,183.56,11.3,2,39.65,1,No
3894,6923296142,1972-12-04,Water engineer,126,no,no,0.0,120.0,82,265.2,213.6,111,236.08,312.9,136,183.04,7.5,6,26.389999999999997,1,No
3895,7292489221,1988-12-26,Insurance claims handler,138,no,no,0.0,138.7,124,306.53999999999996,280.3,64,309.78999999999996,,98,120.9,10.4,4,36.53,1,No
3896,8311161057,1948-05-03,Contractor,101,no,no,0.0,189.0,122,417.69000000000005,179.2,91,197.99,,170,109.33,11.1,6,,0,No
3897,9555426740,1944-03-31,Music tutor,147,,no,0.0,134.6,91,297.44,175.1,83,193.44,201.1,114,117.65,8.9,3,31.2,0,No
3898,8619665712,1962-08-23,"Biochemist, clinical",58,no,no,0.0,181.4,106,400.92,145.8,77,161.07,200.3,85,117.13,7.9,3,27.689999999999998,0,No
3899,6966412763,1946-04-21,Learning mentor,35,no,yes,23.0,194.6,106,430.03999999999996,199.8,132,220.74,189.6,88,110.88999999999999,10.1,7,35.49,4,No
3900,6919057935,1962-11-02,Dance movement psychotherapist,163,no,yes,39.0,268.1,104,592.54,,65,239.33,359.9,118,210.6,11.4,4,40.04,0,No
3901,6405940156,1956-02-20,Graphic designer,103,no,no,0.0,205.2,74,453.44000000000005,200.8,97,221.91,251.1,94,146.9,11.2,1,39.26,1,No
3903,7314820723,1993-10-26,Product designer,44,no,no,0.0,213.2,85,471.12,224.0,128,247.51999999999998,137.8,74,80.60000000000001,12.5,5,43.94,1,No
3904,9310311490,1989-04-14,Interpreter,75,no,no,0.0,192.0,106,424.32,140.4,97,155.09,190.1,94,111.15,7.6,5,26.65,2,No
3905,8595064146,1968-07-01,Cartographer,103,no,no,0.0,107.9,111,238.42,166.9,129,184.47,208.5,78,121.94000000000001,9.7,3,34.06,1,No
3906,9330286479,2000-07-28,"Programme researcher, broadcasting/film/video",126,no,no,0.0,181.7,102,401.57,216.3,114,239.07,317.9,83,186.03,12.4,6,43.550000000000004,1,No
3907,6449558653,1969-01-14,"Teacher, primary school",104,no,no,,191.8,105,423.93,148.7,96,164.32,234.8,123,137.41,19.3,4,67.73,1,No
3908,9249780219,1995-02-18,Water engineer,99,no,yes,21.0,180.2,,398.19,,47,185.25,203.1,84,118.82000000000001,14.6,5,51.22,2,No
3909,8004292112,1944-09-05,"Engineer, civil (consulting)",119,no,no,0.0,215.1,105,475.41,249.4,104,275.59999999999997,249.9,83,146.25,10.8,8,37.96,2,No
3911,6830099117,1995-10-21,Communications engineer,51,no,yes,43.0,158.2,94,349.57,213.2,105,235.56,190.4,91,111.41,8.5,2,29.9,2,No
3912,9187905998,1949-05-12,Chief Marketing Officer,142,no,no,0.0,204.2,98,451.23,188.9,85,208.77999999999997,,136,135.20000000000002,6.5,6,22.88,1,No
3913,9625776090,1982-08-17,Arts development officer,108,no,no,0.0,221.8,105,490.23,108.2,107,119.6,207.1,87,121.16,12.1,3,,2,No
3914,9579029552,1950-03-25,Waste management officer,154,no,yes,14.0,183.0,113,404.43,187.0,144,206.70000000000002,181.1,112,105.95,10.2,3,35.75,1,No
3915,8202968008,1994-09-05,Cabin crew,171,no,no,0.0,221.5,,489.5799999999999,109.5,58,121.03,134.6,115,78.78,11.6,4,40.69,1,No
3916,6438202835,1951-10-13,"Scientist, marine",33,,no,,228.1,77,504.14,176.3,102,194.87,224.5,119,131.29999999999998,7.5,1,26.389999999999997,0,No
3918,6913915654,1991-07-22,Photographer,65,no,yes,,135.1,120,298.61,238.4,90,263.38,286.4,93,167.57,11.0,9,38.61,4,No
3919,6472872594,2002-01-31,"Education officer, environmental",95,no,yes,35.0,238.3,86,526.63,258.1,132,285.22,194.9,72,114.00999999999999,13.1,4,46.02,5,No
3920,8427444193,1989-02-19,Actor,47,,yes,28.0,196.2,,433.55,194.8,106,215.27999999999997,243.0,103,142.09,10.5,10,36.92,0,No
3921,8626707683,1963-09-03,"Engineer, control and instrumentation",49,no,yes,20.0,205.9,109,455.0,,105,329.68,142.1,91,83.07,12.3,3,43.16,4,No
3922,7448652495,1955-03-17,Charity fundraiser,104,no,no,0.0,174.1,97,384.8,174.6,104,192.92,182.7,158,106.86000000000001,9.3,4,,3,No
3923,6222041219,1961-02-24,Chemical engineer,173,no,no,0.0,154.6,81,341.64,147.3,100,162.76,132.9,99,77.74000000000001,6.9,5,,0,No
3924,9183833665,2000-12-30,"Administrator, education",98,yes,yes,20.0,186.2,112,411.45,145.3,65,160.54999999999998,142.8,104,83.59,10.9,4,38.22,3,No
3925,7615077819,1949-01-15,Medical laboratory scientific officer,81,no,no,,176.1,113,389.22,162.0,80,179.01,160.9,83,94.12,11.9,4,41.73,1,No
3926,8231934129,1979-12-04,"Engineer, control and instrumentation",70,no,no,0.0,156.6,82,346.06,,112,213.33,179.8,108,105.17,12.6,1,44.199999999999996,1,No
3927,7346587870,1978-03-15,"Production assistant, television",63,no,yes,19.0,163.0,75,360.23,238.4,103,263.38,,100,100.49000000000001,11.3,3,39.65,3,No
3928,8482897978,1968-09-14,Architectural technologist,32,no,no,0.0,103.6,78,228.93,238.5,115,263.51,186.9,70,109.33,11.0,4,,2,No
3929,9936258892,1953-05-22,Air cabin crew,111,no,no,0.0,162.1,98,358.28,217.6,87,240.5,264.1,107,154.44,7.7,1,27.04,0,No
3930,8415136892,1978-09-16,Brewing technologist,96,no,no,,149.2,125,329.68,210.6,119,232.7,290.5,102,169.91,9.4,3,,4,No
3931,6282587686,1959-11-29,Trading standards officer,79,no,no,0.0,187.3,108,413.92,177.1,72,195.65,269.2,135,157.43,9.5,3,,3,No
3934,6210887843,1961-10-07,Arboriculturist,182,,yes,,215.2,73,475.53999999999996,133.1,85,147.03,205.1,79,119.99000000000001,10.9,7,38.22,0,No
3935,6166797537,1993-02-08,Glass blower/designer,84,yes,yes,18.0,136.8,114,302.38,200.3,110,221.39000000000001,199.0,86,116.48000000000002,8.0,4,28.080000000000002,3,No
3936,7167576174,1943-07-24,Farm manager,109,,no,,168.0,103,371.28,190.8,100,210.85999999999999,196.9,65,115.17999999999999,7.1,4,24.96,0,No
3937,9246246309,1966-01-24,Private music teacher,79,no,yes,,62.4,119,137.93,237.6,96,262.59999999999997,193.4,116,113.1,7.8,2,27.43,0,No
3938,9401571767,1951-08-17,"Engineer, materials",68,no,yes,41.0,226.0,113,499.46000000000004,149.8,115,165.49,184.9,88,108.16,11.5,2,40.43,2,No
3939,6534548206,1944-10-27,Medical secretary,129,no,no,0.0,52.2,93,115.30999999999999,128.8,117,142.35,,63,82.94,9.4,12,,1,No
3940,6722005967,1993-11-17,Careers information officer,70,no,no,0.0,205.7,,454.61,221.4,103,244.66,206.2,117,120.63999999999999,14.2,5,49.79,2,No
3941,8669405369,1951-12-23,Educational psychologist,44,no,yes,20.0,184.8,105,408.46000000000004,,169,215.53999999999996,130.1,121,76.05,11.6,3,40.69,1,No
3942,9383546528,1979-09-25,Furniture conservator/restorer,113,,no,0.0,193.1,93,426.78999999999996,206.4,85,228.01999999999998,215.9,102,126.36000000000001,11.1,2,39.0,1,No
3943,7520344852,1974-01-07,"Engineer, maintenance (IT)",38,no,no,,228.3,129,504.53000000000003,141.9,83,156.78,,116,157.17,9.7,3,34.06,2,No
3944,7037582669,1964-11-28,Television camera operator,86,yes,yes,41.0,225.5,95,498.4200000000001,229.3,101,253.36999999999998,134.0,82,78.39,11.6,10,40.69,2,No
3945,9542797507,2004-12-30,Patent examiner,170,no,no,0.0,215.4,94,476.05999999999995,138.2,97,152.75,237.1,117,138.71,12.5,5,43.94,1,No
3946,8117241950,1969-05-21,"Therapist, sports",59,no,no,0.0,163.5,107,361.40000000000003,187.1,91,206.70000000000002,179.1,100,104.78,10.3,1,36.14,2,No
3947,9529953507,1983-02-13,Geophysicist/field seismologist,112,no,yes,22.0,244.7,104,540.8000000000001,203.1,88,224.38000000000002,,84,129.87,7.4,6,26.0,0,No
3948,7689974634,1943-12-23,Chartered management accountant,152,no,no,0.0,216.7,70,478.9200000000001,152.7,102,168.74,181.2,99,105.95,11.6,6,40.69,1,No
3949,8767250829,1947-12-24,Fish farm manager,108,no,yes,15.0,196.8,79,434.98,173.5,99,191.75,274.7,108,160.68,14.6,5,,1,No
3950,8902951359,1977-08-28,Hospital doctor,91,no,no,0.0,197.3,,436.02,202.4,89,223.6,290.5,128,169.91,15.3,7,53.69,1,No
3951,7938090592,1999-05-16,Geophysical data processor,57,,yes,23.0,208.7,57,461.23999999999995,233.4,132,257.92,108.8,117,63.7,9.1,5,31.98,1,No
3952,7739812915,1955-08-10,Equality and diversity officer,112,no,no,0.0,168.4,,372.19,187.5,68,207.22,204.5,125,119.6,9.8,3,34.449999999999996,1,No
3953,8018710184,2003-04-09,Applications developer,100,no,no,,129.4,69,286.0,251.3,73,277.68,,92,91.91,10.4,3,36.53,1,No
3954,9576593041,1951-01-09,Contractor,42,yes,no,0.0,260.9,94,576.5500000000001,152.8,123,168.87,212.6,94,124.41,11.1,4,39.0,1,No
3956,6993659974,1963-04-02,Environmental health practitioner,132,,no,0.0,172.7,90,381.68,344.0,62,380.12,301.6,113,176.41,5.5,4,19.37,0,No
3957,7082571152,1946-04-16,Research scientist (life sciences),137,yes,no,0.0,159.1,80,351.65000000000003,239.8,81,264.94,249.0,96,145.73000000000002,8.5,5,29.9,0,No
3958,9549350613,2003-10-07,Publishing copy,42,no,no,0.0,166.8,138,368.68,212.4,78,234.65,194.7,70,113.88,12.4,9,43.550000000000004,2,No
3959,9703428175,1983-06-13,Herbalist,81,no,yes,17.0,145.7,,322.01,202.9,70,224.25,212.4,92,124.28,9.5,5,33.41,1,No
3960,9899981962,1978-10-18,Magazine features editor,135,no,no,,129.4,104,286.0,199.0,96,219.96000000000004,,81,83.33,12.3,4,43.16,1,No
3961,9476358743,2000-04-05,Building services engineer,102,no,no,0.0,171.5,77,379.08,261.0,107,288.47,328.8,72,192.4,10.2,1,35.75,0,No
3963,7518280117,1955-02-21,Radio broadcast assistant,37,,yes,33.0,225.7,133,498.80999999999995,223.9,115,247.39000000000001,192.7,131,112.71,11.2,5,39.26,3,No
3964,6898842640,1966-07-04,"Journalist, magazine",72,no,no,0.0,153.8,64,339.95,304.4,106,336.31,185.0,125,108.16,8.4,5,29.51,1,No
3965,8083808074,1984-08-19,"Engineer, agricultural",48,no,no,0.0,176.9,110,390.91,274.3,114,303.16,115.3,125,67.47,11.0,2,38.61,1,No
3966,9147123565,2003-05-25,Dietitian,155,no,no,,250.5,89,553.6700000000001,146.1,84,161.46,164.2,60,96.07,8.4,3,29.51,1,No
3968,9244705858,1981-09-14,"Scientist, clinical (histocompatibility and immunogenetics)",91,no,no,0.0,142.6,90,315.12,286.8,102,316.94,222.2,113,130.0,14.8,3,52.0,0,No
3969,7346944743,1974-07-16,"Psychologist, occupational",169,no,no,0.0,276.1,120,610.22,,88,136.5,261.9,116,153.26999999999998,11.9,5,41.73,1,No
3970,8798130302,1949-12-16,Health and safety adviser,74,,no,,154.3,71,340.99,262.3,105,289.90000000000003,,99,137.67,13.9,4,48.75,0,No
3971,6331074365,1982-04-03,"Designer, furniture",101,yes,yes,35.0,181.0,88,400.01,222.5,113,245.83,217.8,103,127.4,11.1,3,39.0,1,No
3972,9116474136,1981-11-10,"Designer, multimedia",142,no,no,0.0,108.1,81,238.94,146.9,115,162.37,197.6,84,115.57000000000001,9.0,7,31.590000000000003,1,No
3973,8611845499,1958-09-14,Chief Marketing Officer,61,no,yes,,252.1,98,557.18,215.7,149,238.28999999999996,135.7,117,79.43,5.1,4,17.939999999999998,2,No
3975,9492135643,2005-08-11,Health promotion specialist,82,no,no,0.0,217.6,82,480.87,169.4,101,187.20000000000002,,124,145.6,12.7,3,44.59,0,No
3976,6344211264,1984-12-18,"Physicist, medical",142,,yes,22.0,198.3,144,438.23,157.2,96,173.68,180.9,114,105.82000000000001,11.1,4,39.0,2,No
3977,7722374805,1967-10-30,Medical secretary,27,no,yes,,190.3,,420.55,279.0,77,308.36,133.8,117,78.25999999999999,8.4,3,,2,No
3978,8704517600,1948-10-13,"Surveyor, mining",165,no,yes,23.0,184.7,63,408.2,168.0,62,185.64,176.1,125,102.96,8.7,5,30.55,1,No
3980,7350538788,1967-09-17,Bookseller,33,no,yes,,125.1,,276.51,246.6,140,272.48,235.4,109,137.67,12.1,2,42.51,0,No
3981,6282175049,2001-06-02,"Radiographer, diagnostic",55,no,no,,181.3,100,400.66,200.5,122,221.51999999999998,226.9,99,132.73000000000002,10.9,2,38.22,1,No
3982,9964426592,1988-02-21,Production manager,96,yes,no,0.0,99.8,,220.60999999999999,253.6,83,280.28,112.5,75,65.78,7.5,6,26.389999999999997,0,No
3983,7163093072,1977-04-08,"Surveyor, insurance",115,no,no,0.0,254.8,,563.16,,110,169.65,217.6,117,127.26999999999998,9.0,4,31.590000000000003,1,No
3985,7466902031,1970-12-15,IT technical support officer,50,no,no,0.0,167.7,74,370.63,179.9,98,198.76999999999998,166.5,73,97.37,10.9,2,38.22,1,No
3986,9177441312,1975-04-25,Meteorologist,137,no,no,0.0,79.5,121,175.76,,86,181.35,121.8,108,71.24000000000001,11.7,7,41.08,2,No
3989,8507920511,2005-03-14,Equality and diversity officer,84,no,no,0.0,214.9,72,474.89,,92,218.4,153.1,79,89.57,11.9,2,41.73,2,No
3990,7846952185,1962-02-13,Community pharmacist,42,no,no,0.0,269.9,99,596.44,37.8,76,41.73,166.6,139,97.5,13.8,1,48.49,1,No
3991,9299487595,1990-06-23,Chemical engineer,53,no,no,0.0,143.8,102,317.84999999999997,,124,220.60999999999999,177.8,65,104.0,7.8,4,27.43,1,No
3993,9799649113,1954-11-25,"Restaurant manager, fast food",60,,no,0.0,162.8,117,359.84,163.2,121,180.31,242.4,140,141.83,14.2,2,49.79,1,No
3995,9852980212,2003-01-30,Animal technologist,43,no,no,,165.8,96,366.47,132.0,105,145.86,323.2,62,189.01999999999998,10.7,6,37.57,0,No
3996,8418794491,1959-04-20,Emergency planning/management officer,150,no,yes,24.0,195.7,108,432.51000000000005,208.8,110,230.75,177.0,84,103.61,11.7,2,41.08,2,No
3997,8354157331,1945-01-30,Quantity surveyor,92,no,no,0.0,250.6,100,553.8000000000001,,94,46.02,,100,108.94000000000001,9.7,6,34.06,2,No
3998,9753126235,2005-02-17,Public relations officer,68,no,no,0.0,141.9,112,313.56,166.2,94,183.69,223.5,77,130.78,9.2,6,32.24,1,No
3999,8528955517,2005-04-11,Graphic designer,159,no,no,0.0,168.5,80,372.45,203.9,119,225.28999999999996,199.1,126,116.48000000000002,8.1,2,28.47,1,No
4000,6481414410,1960-10-16,Illustrator,158,no,yes,19.0,127.6,88,281.97,235.2,82,259.87,195.0,87,114.13999999999999,10.1,3,35.49,0,No
4001,8023842034,1944-09-13,Medical laboratory scientific officer,119,no,no,0.0,197.2,111,435.76000000000005,168.1,78,185.76999999999998,,84,122.72,4.2,2,,1,No
4002,7215289071,1988-06-05,Historic buildings inspector/conservation officer,54,no,yes,28.0,217.4,98,480.48,246.2,120,272.09,,92,74.36,7.5,8,26.389999999999997,1,No
4004,8590169667,2001-12-11,"Designer, graphic",111,no,yes,23.0,87.7,91,193.83,,118,241.27999999999997,173.1,87,101.27,12.3,4,43.16,1,No
4005,9804666219,1983-03-16,Hospital pharmacist,119,,yes,,186.4,75,411.97,,92,228.67,150.6,80,88.14,12.1,2,42.51,1,No
4006,8470556704,1994-08-14,Personal assistant,74,no,no,0.0,180.0,110,397.8,212.9,100,235.3,182.3,95,106.6,11.8,10,41.47,0,No
4007,9316257557,1984-01-11,Retail banker,118,no,no,0.0,232.4,92,513.63,191.0,68,211.11999999999998,213.0,138,124.54,7.7,4,27.04,1,No
4008,8565706385,1947-07-16,Armed forces training and education officer,124,no,no,0.0,151.6,119,335.01,198.1,93,218.92,173.4,91,101.39999999999999,11.6,3,40.69,3,No
4009,6278075449,1979-08-07,Paediatric nurse,133,no,no,0.0,172.2,81,380.51,214.9,123,237.51,184.3,90,107.76999999999998,11.1,6,39.0,3,No
4010,8124273548,1985-01-07,Legal secretary,49,no,no,0.0,260.9,88,576.5500000000001,174.2,103,192.53,262.8,98,153.79,10.6,4,37.18,1,No
4011,7247960980,1966-10-02,"Accountant, chartered public finance",112,no,no,0.0,124.4,109,274.95,,119,216.71000000000004,,89,97.11,10.2,4,35.75,2,No
4012,9217609114,1946-01-13,Brewing technologist,130,,no,0.0,126.8,101,280.28,144.1,105,159.25,249.6,117,145.99,11.4,8,40.04,2,No
4013,7869118002,1969-10-28,"Education officer, environmental",130,,no,0.0,110.0,107,243.1,181.9,85,200.98000000000002,,94,121.67999999999999,11.7,3,41.08,1,No
4014,6471352841,1960-11-09,Medical laboratory scientific officer,188,no,no,0.0,231.1,92,510.77,182.4,93,201.5,227.2,89,132.86,9.8,5,34.449999999999996,4,No
4015,6158766961,1949-04-24,Ophthalmologist,174,,no,0.0,187.4,74,414.18,144.6,142,159.76999999999998,235.7,102,137.93,10.2,1,35.75,1,No
4016,8461188010,1999-05-22,Legal secretary,57,no,no,0.0,166.4,114,367.77,76.8,119,84.89,260.1,77,152.1,10.9,3,38.22,3,No
4017,6354822959,1962-05-20,Insurance account manager,98,yes,no,,172.5,,381.28999999999996,198.5,107,219.31,230.2,105,134.68,12.6,3,44.199999999999996,1,No
4018,8260869603,1947-11-14,Tourist information centre manager,105,no,no,0.0,141.8,85,313.43,191.3,101,211.38000000000002,133.6,126,78.13,10.9,3,38.22,1,No
4020,8692651351,1943-07-11,Medical physicist,100,no,no,0.0,218.9,124,483.73,237.5,99,262.47,189.7,52,111.01999999999998,11.0,6,38.61,2,No
4021,8136335989,1953-02-27,"Lecturer, higher education",132,no,no,0.0,138.7,101,306.53999999999996,257.5,85,284.57,165.6,92,96.85000000000001,7.8,1,27.43,2,No
4023,7921378269,1945-03-12,Sport and exercise psychologist,65,no,no,0.0,97.9,,216.32,,102,191.23000000000002,262.2,92,153.4,9.2,4,32.24,1,No
4025,7766240376,1987-08-11,Counsellor,114,no,no,0.0,206.3,113,455.91,223.5,97,247.0,,119,137.01999999999998,8.1,6,28.47,2,No
4026,7841844800,1990-04-05,Politician's assistant,127,no,yes,24.0,211.5,121,467.48,183.9,115,203.19,186.2,103,108.94000000000001,13.5,1,47.449999999999996,3,No
4027,7029159456,1991-01-04,Consulting civil engineer,94,no,no,,229.2,103,506.48,163.9,133,181.09,190.1,67,111.15,7.4,6,26.0,3,No
4029,6599426418,1948-01-18,"Engineer, manufacturing",123,,yes,41.0,141.3,127,312.26,152.0,96,167.96,218.8,114,128.04999999999998,8.1,3,28.47,3,No
4030,9065791142,1952-07-26,"Nurse, adult",116,no,no,0.0,119.0,94,262.99,144.3,110,159.51,199.7,65,116.87,8.8,5,30.939999999999998,2,No
4032,7087704566,1962-10-30,Social researcher,110,no,no,0.0,149.2,128,329.68,112.8,101,124.67,156.3,111,91.39,12.2,4,42.77,1,No
4033,8140304252,2001-04-12,"Administrator, Civil Service",29,no,no,0.0,163.7,109,361.78999999999996,207.3,88,229.06,266.2,101,155.74,10.4,2,36.53,1,No
4034,7222821409,1985-11-14,Heritage manager,76,no,no,0.0,223.0,,492.8299999999999,218.7,97,241.67,138.6,126,81.12,11.6,8,40.69,2,No
4035,8046397484,1963-10-16,"Therapist, speech and language",115,no,no,0.0,200.2,115,442.39,268.8,109,297.05,185.4,102,108.42,12.8,2,44.98,3,No
4036,8643938973,1958-09-07,"Librarian, academic",68,no,no,0.0,248.6,59,549.38,199.1,126,219.96000000000004,112.5,117,65.78,6.5,3,22.88,2,No
4037,8828608129,1957-07-30,Clinical research associate,63,no,yes,,214.2,80,473.3299999999999,253.0,152,279.63,156.4,109,91.52,10.3,2,36.14,2,No
4038,9954919519,1995-03-31,Youth worker,69,no,no,0.0,245.6,128,542.75,173.0,101,191.23000000000002,111.8,118,65.39,14.2,7,49.79,2,No
4039,7334489601,1996-12-10,Event organiser,97,no,no,,238.6,85,527.28,203.3,75,224.64000000000001,180.5,127,105.55999999999999,16.2,8,56.81,0,No
4040,6736917553,1969-04-10,Ergonomist,108,,no,0.0,86.1,97,190.32,,101,251.81,225.8,102,132.08,9.1,3,31.98,3,No
4041,6518620217,1983-10-22,Video editor,79,no,no,0.0,161.6,94,357.11,,110,207.22,220.8,71,129.22,10.3,7,36.14,2,No
4043,6792346605,2004-12-16,Ergonomist,114,no,no,0.0,209.2,,462.28000000000003,165.3,93,182.65,196.8,98,115.17999999999999,10.6,8,37.18,3,No
4044,7209543432,1948-04-12,Radio broadcast assistant,90,,yes,19.0,214.0,57,472.94000000000005,245.3,105,271.05,205.6,68,120.25,10.3,2,36.14,1,No
4045,6035410248,1996-09-06,Psychiatrist,82,no,yes,33.0,247.4,106,546.78,167.1,110,184.6,207.6,113,121.42,6.8,1,23.92,5,No
4046,9393481975,1980-09-10,Manufacturing systems engineer,122,no,yes,21.0,196.0,104,433.16,194.7,73,215.15,150.8,92,88.27,9.6,4,,0,No
4047,7094368825,1962-08-06,Media buyer,73,,yes,33.0,129.8,112,286.91,225.3,96,248.95,262.5,104,153.53,8.6,3,30.159999999999997,1,No
4048,7954700248,1993-05-25,"Engineer, broadcasting (operations)",100,no,no,0.0,239.1,96,528.4499999999999,180.1,110,199.03,,112,151.58,14.0,2,49.14,0,No
4050,9359812436,1955-06-26,Academic librarian,112,no,no,0.0,135.7,34,299.91,243.0,99,268.58,209.3,115,122.46,12.2,8,42.77,1,No
4051,8577597533,1964-01-18,Magazine journalist,120,no,yes,31.0,211.0,117,466.30999999999995,238.7,77,263.77,184.5,99,107.9,14.0,8,49.14,1,No
4052,8678198957,2003-07-22,TEFL teacher,95,no,no,0.0,135.2,93,298.74,285.9,123,315.90000000000003,228.1,112,133.38,10.0,2,35.1,3,No
4053,9098679926,2000-01-07,Chiropodist,102,no,yes,29.0,158.2,132,349.57,,47,276.90000000000003,219.3,86,128.31,15.1,4,53.04,1,No
4055,9132956779,1954-05-25,Marketing executive,42,no,no,,160.2,103,353.99,159.8,116,176.54,255.7,87,149.63,12.9,3,45.24,1,No
4056,6553674878,1970-02-22,Personal assistant,104,no,no,0.0,153.7,86,339.69,160.3,78,177.19,176.6,140,103.35000000000001,9.6,8,33.67,1,No
4057,7698102063,1998-12-15,"Optician, dispensing",184,no,no,0.0,237.6,86,525.07,157.0,105,173.54999999999998,163.6,103,95.68,14.2,2,,2,No
4058,6890300148,1984-02-21,Actuary,29,no,no,0.0,182.1,92,402.48,180.4,91,199.29,,128,120.76999999999998,7.2,2,25.22,2,No
4059,8345035191,1991-11-26,"Engineer, chemical",5,no,no,0.0,198.7,108,439.14,146.7,86,162.11,216.8,95,126.88,9.5,3,33.41,2,No
4060,8759706610,1971-11-18,Occupational hygienist,58,no,yes,47.0,151.1,117,333.97,137.4,103,151.84,172.6,99,101.00999999999999,9.2,8,32.24,1,No
4061,6800733880,1986-05-27,"Nurse, mental health",103,,yes,22.0,219.0,,483.98999999999995,311.9,126,344.63,197.0,112,115.30999999999999,9.0,8,,3,No
4062,8475093667,1961-09-09,Airline pilot,165,,no,0.0,195.2,84,431.34,229.5,116,253.63000000000002,185.3,147,108.42,11.9,3,41.73,0,No
4064,6574166938,1959-01-17,Psychotherapist,156,no,no,0.0,81.7,133,180.57,242.5,117,267.93,203.8,112,119.21,12.3,6,,3,No
4065,9981085019,1976-03-11,Chiropractor,132,yes,yes,18.0,130.7,86,288.86,,98,205.66,204.8,103,119.86000000000001,11.9,6,41.73,0,No
4066,6914887779,1991-01-04,Fisheries officer,115,no,no,0.0,265.9,112,587.6,132.9,94,146.9,185.2,106,108.29,14.6,7,51.22,1,No
4067,7461351968,1983-06-27,"Geologist, wellsite",109,yes,no,0.0,186.5,106,412.23,190.3,103,210.34,168.5,128,98.54,10.5,6,36.92,2,No
4069,9509959968,1960-12-27,Scientific laboratory technician,148,,no,0.0,249.7,91,551.85,185.1,90,204.49,,88,137.01999999999998,10.5,1,36.92,1,No
4070,7953260487,1998-12-11,Chief Technology Officer,135,no,no,0.0,204.1,116,451.1,150.2,74,166.01,108.1,154,63.18000000000001,8.1,1,28.47,2,No
4071,8704919312,1967-10-02,Production manager,87,no,yes,24.0,135.8,108,300.17,251.4,62,277.81,181.5,91,106.21,6.4,4,22.49,0,No
4072,9645444756,1987-06-14,Animator,26,no,no,0.0,83.2,93,183.82,199.5,64,220.48000000000002,242.6,112,141.96,10.7,4,,1,No
4073,7493767357,1953-07-03,Community development worker,78,no,no,0.0,211.4,105,467.21999999999997,249.9,77,276.12,199.6,129,116.74000000000001,9.3,2,32.629999999999995,2,No
4074,7449997917,1973-02-12,"Engineer, land",78,no,no,0.0,185.8,102,410.67,251.6,88,278.07,202.8,86,118.69000000000001,13.3,6,46.67,2,No
4075,6757975988,1997-09-17,Automotive engineer,121,,no,0.0,123.6,,273.13,229.4,85,253.5,242.9,97,142.09,10.3,4,36.14,0,No
4076,6495522912,1985-03-08,"Designer, textile",101,no,no,0.0,202.5,91,447.59,142.5,134,157.43,219.6,102,128.44,10.1,4,35.49,3,No
4077,9003357311,1960-08-30,Bookseller,90,,no,0.0,169.4,127,374.40000000000003,157.2,111,173.68,172.4,103,100.88,10.7,2,,1,No
4078,6673437188,1988-02-21,"Teacher, primary school",83,no,no,0.0,135.2,76,298.74,161.0,98,177.97,129.3,105,75.66,9.0,6,31.590000000000003,0,No
4079,9227485929,1954-11-09,Conference centre manager,81,no,no,0.0,125.1,103,276.51,209.6,103,231.66,186.2,78,108.94000000000001,11.8,1,41.47,1,No
4081,8933792210,1989-02-03,Mental health nurse,134,no,no,0.0,199.7,107,441.35,,86,227.36999999999998,,125,116.35,8.3,5,29.120000000000005,0,No
4082,8655886009,1954-03-25,Ranger/warden,48,no,no,0.0,247.6,,547.1700000000001,172.3,110,190.45000000000002,264.4,107,154.70000000000002,7.1,3,24.96,1,No
4083,6200693845,1991-06-11,"Scientist, biomedical",185,no,no,,158.5,93,350.34999999999997,294.7,69,325.65000000000003,146.2,116,85.54,16.6,3,58.24000000000001,0,No
4084,9056887772,1988-06-17,"Scientist, forensic",91,no,yes,39.0,160.8,97,355.42,119.3,54,131.82,147.9,101,86.58,10.3,3,36.14,3,No
4085,8972095498,1976-05-18,Company secretary,90,no,yes,,118.5,92,261.95,,76,284.96000000000004,186.2,96,108.94000000000001,9.0,6,31.590000000000003,1,No
4086,7919180637,1950-10-17,Best boy,159,no,no,0.0,181.0,107,400.01,188.4,114,208.13000000000002,175.8,41,102.83,9.9,4,,7,No
